student_id,term_key,major_name,risk_label,term_gpa,failed_course_count,borderline_course_count,failed_course_ratio,dim_academic_base_score,dim_appraisal_status_alert_score,dim_class_engagement_score,dim_daily_routine_boundary_score,dim_library_immersion_score,dim_network_habits_score,dim_online_activeness_score,dim_physical_resilience_score,dataset_split
pjxyqxbk329,2023-2,信息工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.25,1.0,0.0,1.0,0.76,valid
pjxyqxbk329,2024-1,信息工程,0,,,,,0.0,0.23,0.0,0.25,1.0,0.0,1.0,0.76,valid
pjxyqxbk330,2023-2,人工智能,1,1.5333333333333332,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk331,2023-2,微电子科学与工程,0,2.3166666666666664,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk334,2023-2,通信工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk335,2023-2,电子信息工程,1,1.96,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.51,valid
pjxyqxbk336,2023-2,通信工程,0,2.18,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.73,valid
pjxyqxbk338,2023-2,电子信息科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.21,0.0,0.0,1.0,0.0,valid
pjxyqxbk338,2024-1,,0,,,,,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,valid
pjxyqxbk339,2023-2,电子信息工程,0,2.08,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.3,0.0,1.0,0.8,valid
pjxyqxbk341,2023-2,电子信息工程,1,1.7833333333333332,0.0,3.0,0.0,0.8,0.12,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk342,2023-2,人工智能,0,3.2875,0.0,0.0,0.0,1.0,0.65,0.0,0.0,0.0,0.0,1.0,0.7,valid
pjxyqxbk342,2024-1,人工智能,0,2.95,0.0,0.0,0.0,1.0,0.65,1.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk342,2024-2,人工智能,0,2.3166666666666664,0.0,1.0,0.0,0.93,0.65,1.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk343,2023-2,电子科学与技术,1,1.72,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.55,valid
pjxyqxbk346,2023-2,电子科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.62,valid
pjxyqxbk349,2023-2,电子信息工程,1,1.9,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk350,2023-2,集成电路设计与集成系统,0,2.1142857142857143,0.0,0.0,0.0,1.0,0.12,0.0,0.25,0.2,0.0,1.0,0.76,valid
pjxyqxbk350,2024-1,,0,,,,,0.0,0.12,0.0,0.25,0.2,0.0,1.0,0.76,valid
pjxyqxbk351,2023-2,电波传播与天线,0,2.033333333333333,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.66,valid
pjxyqxbk354,2023-2,电子信息工程,1,1.94,0.0,1.0,0.0,0.93,0.12,0.0,0.75,0.3,0.0,1.0,0.76,valid
pjxyqxbk358,2023-2,电子信息工程,0,2.3,0.0,0.0,0.0,1.0,0.65,0.0,0.0,0.0,0.0,1.0,0.78,valid
pjxyqxbk364,2023-2,通信工程,1,1.7444444444444445,1.0,2.0,0.1111111111111111,0.66,0.0,0.0,0.0,0.0,0.0,1.0,0.57,valid
pjxyqxbk368,2023-2,集成电路设计与集成系统,0,2.433333333333333,0.0,0.0,0.0,1.0,0.23,0.0,0.25,0.0,0.0,1.0,0.78,valid
pjxyqxbk369,2023-2,电磁场与无线技术,1,1.96,0.0,1.0,0.0,0.93,0.44,0.0,0.75,0.0,0.0,1.0,0.0,valid
pjxyqxbk370,2023-2,信息对抗技术,1,1.7600000000000002,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.7,0.0,1.0,0.0,valid
pjxyqxbk373,2023-2,电子信息科学与技术,1,2.2642857142857142,2.0,3.0,0.1428571428571428,0.47,0.0,0.67,0.0,0.07,0.0,1.0,0.0,valid
pjxyqxbk373,2024-1,电子信息科学与技术,1,1.7533333333333334,3.0,0.0,0.2,0.53,0.0,0.5,0.0,0.07,0.0,1.0,0.0,valid
pjxyqxbk373,2024-2,电子信息科学与技术,0,2.288888888888889,0.0,1.0,0.0,0.93,0.0,0.5,0.0,0.07,0.0,1.0,0.0,valid
pjxyqxbk375,2023-2,集成电路设计与集成系统,0,2.3166666666666664,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.68,valid
pjxyqxbk377,2023-2,电子信息科学与技术,1,1.9142857142857144,0.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.56,valid
pjxyqxbk378,2023-2,微电子科学与工程,0,2.1166666666666667,0.0,2.0,0.0,0.87,0.23,0.0,0.25,0.27,0.0,1.0,0.0,valid
pjxyqxbk382,2023-2,集成电路设计与集成系统,0,2.533333333333333,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.93,valid
pjxyqxbk388,2023-2,空间科学与技术,0,2.33,0.0,2.0,0.0,0.87,0.44,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk389,2023-2,电子科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.57,valid
pjxyqxbk391,2023-2,集成电路设计与集成系统,1,1.85,1.0,1.0,0.1,0.74,0.12,0.0,0.0,0.0,0.0,1.0,0.53,valid
pjxyqxbk398,2023-2,电子信息工程,1,1.92,0.0,1.0,0.0,0.93,0.44,0.0,0.75,1.0,0.0,1.0,0.62,valid
pjxyqxbk399,2023-2,飞行器设计与工程,0,2.0,0.0,1.0,0.0,0.93,0.44,0.0,0.75,0.1,0.0,1.0,0.0,valid
pjxyqxbk401,2023-2,光电信息科学与工程,1,1.1666666666666667,3.0,5.0,0.25,0.14,0.0,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk401,2024-1,光电信息科学与工程,1,0.0,4.0,0.0,0.8,0.33,0.0,0.67,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk401,2024-2,光电信息科学与工程,0,2.425,0.0,2.0,0.0,0.87,0.0,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk402,2023-2,电子信息工程,0,2.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.78,valid
pjxyqxbk403,2023-2,电子科学与技术,0,2.3,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.56,valid
pjxyqxbk411,2023-2,通信工程,0,2.06,0.0,1.0,0.0,0.93,0.65,0.0,0.0,0.0,0.0,1.0,0.55,valid
pjxyqxbk414,2023-2,空间科学与技术,0,2.22,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.4,0.0,1.0,0.66,valid
pjxyqxbk415,2023-2,电子信息科学与技术,1,1.88,0.0,1.0,0.0,0.93,1.0,0.0,0.0,0.13,0.0,1.0,0.52,valid
pjxyqxbk419,2023-2,微电子科学与工程,1,2.583333333333333,1.0,1.0,0.0833333333333333,0.76,0.0,0.0,0.75,0.0,0.0,1.0,0.0,valid
pjxyqxbk426,2023-2,电子信息工程,0,2.06,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk428,2023-2,遥感科学与技术,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.71,valid
pjxyqxbk429,2023-2,电子信息工程,0,2.16,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.62,valid
pjxyqxbk434,2023-2,电子科学与技术,1,1.8857142857142857,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.58,valid
pjxyqxbk437,2023-2,信息对抗技术,1,1.78,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk442,2023-2,电子科学与技术,0,2.4000000000000004,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk444,2023-2,通信工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.5,0.0,1.0,0.51,valid
pjxyqxbk445,2023-2,微电子科学与工程,0,2.3,0.0,1.0,0.0,0.93,0.44,0.0,0.75,1.0,0.0,1.0,0.5,valid
pjxyqxbk446,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.58,valid
pjxyqxbk448,2023-2,通信工程,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk448,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk452,2023-2,通信工程,0,2.16,0.0,0.0,0.0,1.0,0.12,0.0,0.75,0.0,0.0,1.0,0.81,valid
pjxyqxbk452,2024-1,通信工程,0,,,,,0.0,0.12,0.0,0.75,0.0,0.0,1.0,0.81,valid
pjxyqxbk454,2023-2,电子科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.77,0.0,1.0,0.0,valid
pjxyqxbk457,2023-2,信息对抗技术,1,1.88,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk458,2023-2,集成电路设计与集成系统,0,2.3166666666666664,0.0,1.0,0.0,0.93,0.12,0.0,0.0,1.0,0.0,1.0,0.0,valid
pjxyqxbk460,2023-2,电子科学与技术,0,2.1555555555555554,0.0,5.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.55,valid
pjxyqxbk464,2023-2,电子信息科学与技术,1,1.6333333333333335,0.0,1.0,0.0,0.93,0.44,0.0,0.75,0.0,0.0,1.0,0.6,valid
pjxyqxbk468,2023-2,电子科学与技术,1,2.0,1.0,6.0,0.0625,0.51,0.0,0.0,0.75,0.0,0.0,1.0,0.0,valid
pjxyqxbk469,2023-2,集成电路设计与集成系统,0,2.3166666666666664,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,valid
pjxyqxbk470,2023-2,通信工程,1,1.6714285714285713,0.0,3.0,0.0,0.8,0.23,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk470,2024-1,通信工程,1,0.0,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk470,2024-2,通信工程,1,1.5499999999999998,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk472,2023-2,通信工程,1,1.72,0.0,2.0,0.0,0.87,0.23,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk472,2024-2,,0,,,,,0.0,0.23,0.0,0.75,0.0,0.0,1.0,0.0,valid
pjxyqxbk474,2023-2,通信工程,1,1.96,0.0,1.0,0.0,0.93,0.44,0.0,0.75,0.0,0.0,1.0,0.53,valid
pjxyqxbk474,2024-1,通信工程,0,,,,,0.0,0.44,0.0,0.75,0.0,0.0,1.0,0.53,valid
pjxyqxbk477,2023-2,电子信息工程,0,3.253846153846154,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.53,valid
pjxyqxbk477,2024-1,电子信息工程,0,3.157142857142857,0.0,1.0,0.0,0.93,0.0,0.94,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk477,2024-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk479,2023-2,通信工程,1,1.2399999999999998,0.0,2.0,0.0,0.87,0.12,0.0,0.75,0.0,0.0,1.0,0.59,valid
pjxyqxbk479,2024-1,通信工程,1,0.0,0.0,0.0,0.0,1.0,0.12,0.0,0.75,0.0,0.0,1.0,0.59,valid
pjxyqxbk479,2024-2,通信工程,1,1.2,0.0,2.0,0.0,0.87,0.12,0.0,0.75,0.0,0.0,1.0,0.59,valid
pjxyqxbk481,2023-2,通信工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.55,valid
pjxyqxbk484,2023-2,软件工程,0,2.02,0.0,1.0,0.0,0.93,1.0,0.0,0.25,0.0,0.0,1.0,0.61,valid
pjxyqxbk486,2023-2,通信工程,1,1.775,0.0,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.0,1.0,0.7,valid
pjxyqxbk486,2024-1,通信工程,1,0.0,0.0,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.0,1.0,0.7,valid
pjxyqxbk486,2024-2,通信工程,1,1.4,0.0,1.0,0.0,0.93,0.44,0.0,0.0,1.0,0.0,1.0,0.7,valid
pjxyqxbk489,2023-2,微电子科学与工程,0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.71,valid
pjxyqxbk491,2023-2,通信工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.17,0.0,1.0,0.0,valid
pjxyqxbk491,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.0,0.17,0.0,1.0,0.0,valid
pjxyqxbk495,2023-2,电子信息科学与技术,1,1.957142857142857,0.0,3.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0,1.0,0.64,valid
pjxyqxbk497,2023-2,电子科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk500,2023-2,探测制导与控制技术,1,1.9,1.0,4.0,0.1,0.54,0.0,0.0,0.75,0.0,0.0,1.0,0.51,valid
pjxyqxbk500,2024-1,探测制导与控制技术,1,0.0,1.0,0.0,1.0,0.58,0.0,0.0,0.4,0.0,0.0,1.0,0.51,valid
pjxyqxbk500,2024-2,探测制导与控制技术,1,1.1,0.0,2.0,0.0,0.87,0.0,0.0,0.4,0.0,0.0,1.0,0.51,valid
pjxyqxbk501,2023-2,探测制导与控制技术,1,1.0571428571428572,12.0,3.0,0.5714285714285714,0.13,0.0,0.0,0.58,0.0,0.0,1.0,0.0,valid
pjxyqxbk501,2024-1,探测制导与控制技术,1,1.5071428571428571,7.0,3.0,0.5,0.13,0.0,0.5,0.58,0.0,0.0,1.0,0.0,valid
pjxyqxbk501,2024-2,探测制导与控制技术,0,2.4,0.0,3.0,0.0,0.8,0.0,0.5,0.58,0.0,0.0,1.0,0.0,valid
pjxyqxbk503,2023-2,电子信息工程,0,3.263636363636364,0.0,0.0,0.0,1.0,0.23,0.75,0.25,0.0,0.0,1.0,0.75,valid
pjxyqxbk503,2024-1,电子信息工程,0,3.3625,0.0,0.0,0.0,1.0,0.23,0.7,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk503,2024-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.23,1.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk505,2023-2,通信工程,0,2.02,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.9,0.0,1.0,0.0,valid
pjxyqxbk506,2023-2,电子科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.65,0.0,0.75,0.0,0.0,1.0,0.5,valid
pjxyqxbk513,2023-2,通信工程,0,2.3166666666666664,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk516,2023-2,通信工程,0,2.04,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk516,2024-1,通信工程,0,,,,,0.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk519,2023-2,通信工程,0,2.06,0.0,0.0,0.0,1.0,0.44,0.0,0.75,0.0,0.0,1.0,0.61,valid
pjxyqxbk520,2023-2,通信工程,0,2.06,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.2,0.0,1.0,0.0,valid
pjxyqxbk521,2023-2,通信工程,1,1.9,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.0,1.0,0.84,valid
pjxyqxbk522,2023-2,电磁场与无线技术,1,1.88,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk524,2023-2,电磁场与无线技术,0,2.16,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.27,0.0,1.0,0.66,valid
pjxyqxbk525,2023-2,电子科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.51,valid
pjxyqxbk527,2023-2,微电子科学与工程,0,2.3666666666666667,0.0,0.0,0.0,1.0,0.12,0.0,0.75,0.0,0.0,1.0,0.72,valid
pjxyqxbk528,2023-2,集成电路设计与集成系统,0,2.333333333333333,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk530,2023-2,电子信息工程,1,1.92,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,valid
pjxyqxbk531,2023-2,电子科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.0,1.0,0.0,valid
pjxyqxbk533,2023-2,通信工程,0,2.18,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0.67,valid
pjxyqxbk534,2023-2,通信工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.97,0.0,1.0,0.62,valid
pjxyqxbk535,2023-2,电子信息科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.7,valid
pjxyqxbk537,2023-2,通信工程,1,1.92,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.56,valid
pjxyqxbk539,2023-2,电子信息工程,0,2.02,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.66,test
pjxyqxbk543,2023-2,通信工程,1,1.88,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.0,test
pjxyqxbk546,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.0,test
pjxyqxbk546,2024-1,,0,,,,,0.0,0.12,0.0,0.75,0.0,0.0,1.0,0.0,test
pjxyqxbk547,2023-2,通信工程,0,2.16,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.13,0.0,1.0,0.73,test
pjxyqxbk547,2024-1,通信工程,0,,,,,0.0,0.12,0.0,0.0,0.13,0.0,1.0,0.73,test
pjxyqxbk549,2023-2,电子信息工程,0,2.06,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.68,test
pjxyqxbk551,2023-2,电子信息工程,1,2.175,1.0,1.0,0.125,0.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk552,2023-2,电子信息科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.59,test
pjxyqxbk553,2023-2,通信工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk555,2023-2,通信工程,0,2.16,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.52,test
pjxyqxbk555,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.52,test
pjxyqxbk556,2023-2,电子科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.05,0.0,0.0,1.0,0.0,test
pjxyqxbk562,2023-2,电子信息工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk565,2023-2,微电子科学与工程,1,1.9428571428571428,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.67,test
pjxyqxbk566,2023-2,光电信息科学与工程,0,2.0,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk567,2023-2,信息工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.13,0.0,1.0,0.52,test
pjxyqxbk567,2024-1,信息工程,0,,,,,0.0,0.0,0.0,0.75,0.13,0.0,1.0,0.52,test
pjxyqxbk567,2024-2,,0,,,,,0.0,0.0,0.0,0.75,0.13,0.0,1.0,0.52,test
pjxyqxbk571,2023-2,微电子科学与工程,0,2.3833333333333333,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.52,test
pjxyqxbk572,2023-2,电子科学与技术,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,test
pjxyqxbk573,2023-2,电磁场与无线技术,0,2.2125,0.0,3.0,0.0,0.8,0.0,0.0,0.0,0.13,0.0,1.0,0.0,test
pjxyqxbk578,2023-2,通信工程,0,2.0,0.0,1.0,0.0,0.93,1.0,0.0,0.25,0.47,0.0,1.0,0.0,test
pjxyqxbk579,2023-2,光电信息科学与工程,1,2.630434782608696,1.0,7.0,0.0434782608695652,0.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk579,2024-1,光电信息科学与工程,0,2.844444444444445,0.0,0.0,0.0,1.0,0.0,0.73,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk579,2024-2,光电信息科学与工程,0,2.2,0.0,1.0,0.0,0.93,0.0,0.89,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk581,2023-2,集成电路设计与集成系统,0,2.3,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk582,2023-2,电子科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk583,2023-2,电子信息科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.75,1.0,0.0,1.0,0.78,test
pjxyqxbk590,2023-2,空间科学与技术,0,2.04,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk592,2023-2,电子科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.23,0.0,0.25,1.0,0.0,1.0,0.0,test
pjxyqxbk594,2023-2,电子科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,test
pjxyqxbk595,2023-2,信息对抗技术,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.53,test
pjxyqxbk596,2023-2,集成电路设计与集成系统,0,2.3,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.6,test
pjxyqxbk597,2023-2,信息对抗技术,0,2.1666666666666665,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,test
pjxyqxbk598,2023-2,信息对抗技术,0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.85,test
pjxyqxbk601,2023-2,信息对抗技术,1,1.8,0.0,1.0,0.0,0.93,0.44,0.0,0.75,0.0,0.0,1.0,0.51,test
pjxyqxbk603,2023-2,微电子科学与工程,0,3.721428571428572,0.0,0.0,0.0,1.0,0.23,0.0,0.75,0.0,0.0,1.0,0.57,test
pjxyqxbk603,2024-1,微电子科学与工程,1,2.4727272727272727,2.0,0.0,0.1818181818181818,0.63,0.23,0.65,0.75,0.0,0.0,1.0,0.6,test
pjxyqxbk603,2024-2,微电子科学与工程,1,1.9714285714285715,0.0,1.0,0.0,0.93,0.23,1.0,0.75,0.0,0.0,1.0,0.6,test
pjxyqxbk604,2023-2,电子科学与技术,0,2.25,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.9,test
pjxyqxbk606,2023-2,微电子科学与工程,0,2.3166666666666664,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.03,0.0,1.0,0.53,test
pjxyqxbk609,2023-2,电子科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.61,test
pjxyqxbk610,2023-2,通信工程,0,2.34,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.8,test
pjxyqxbk610,2024-1,通信工程,0,,,,,0.0,0.23,0.0,0.0,0.0,0.0,1.0,0.8,test
pjxyqxbk611,2023-2,空间信息与数字技术,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,test
pjxyqxbk611,2024-1,空间信息与数字技术,0,,,,,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,test
pjxyqxbk613,2023-2,电子信息科学与技术,0,2.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59,test
pjxyqxbk614,2023-2,电磁场与无线技术,1,1.5125,1.0,3.0,0.125,0.58,0.0,0.0,0.75,0.0,0.0,1.0,0.52,test
pjxyqxbk614,2024-1,电磁场与无线技术,0,2.4,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.52,test
pjxyqxbk614,2024-2,电磁场与无线技术,1,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.52,test
pjxyqxbk615,2023-2,空间科学与技术,1,2.492857142857143,1.0,1.0,0.0714285714285714,0.77,0.44,1.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk615,2024-1,空间科学与技术,0,3.1,0.0,1.0,0.0,0.93,0.44,0.59,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk615,2024-2,空间科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.44,1.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk621,2023-2,信息工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,1.0,0.0,1.0,0.65,test
pjxyqxbk621,2024-1,信息工程,0,,,,,0.0,0.23,0.0,0.0,1.0,0.0,1.0,0.65,test
pjxyqxbk625,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.75,0.0,0.0,1.0,0.0,test
pjxyqxbk626,2023-2,信息工程,0,2.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.0,1.0,0.57,test
pjxyqxbk626,2024-1,信息工程,0,,,,,0.0,0.0,0.0,0.0,0.37,0.0,1.0,0.57,test
pjxyqxbk627,2023-2,微电子科学与工程,0,2.4285714285714284,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
pjxyqxbk629,2023-2,通信工程,0,2.04,0.0,1.0,0.0,0.93,0.65,0.0,0.25,1.0,0.0,1.0,0.51,test
pjxyqxbk630,2023-2,集成电路设计与集成系统,0,2.3,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.33,0.0,1.0,0.0,test
pjxyqxbk631,2023-2,电子信息科学与技术,1,1.1,4.0,0.0,0.5714285714285714,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.07,test
pjxyqxbk631,2024-1,电子信息科学与技术,1,1.6,2.0,2.0,0.4,0.37,0.0,0.0,0.0,0.0,0.0,1.0,0.07,test
pjxyqxbk631,2024-2,电子信息科学与技术,1,1.8666666666666665,0.0,2.0,0.0,0.87,0.0,0.67,0.0,0.0,0.0,1.0,0.07,test
